ID,Timestamp,Keywords,Account handle,Account name,AccountType,Joined,Tweet,Tweet Translated,Robredo,Marcos,Pacquiao,Tweet Type,DatePosted,Content type,Likes,Replies,Retweets,Rating,Tokenizing & Stop Words Removal,Stemmed,Lemmatized
41-132,30/03/23 22:10:13,"Vote buying, bumibili ng boto, bumili ng boto, vote-buying",@eMJeyRain,eMJeyRainï¸â¤ï¸,Anonymous,04/22,"Ako duda rin sa resulta ng election eh..
 Imagine nka 14M pa si Lenlen hhmmm..
 Dapat paimbestigahan tlaga yan..
 Malamang may massive vote buying sa likod ng 14M votes nya","i also doubt the result of the election, imagine that lenlen still has 14m hhmmm that should be investigated, there is probably massive vote buying behind his 14m votes",1,0,0,Text,22/05/22 13:54,Rational,1,0,0,UNPROVEN,"also doubt result election , imagine Lenlen still 14m hhmmm investigated , probably massive vote buying behind 14m votes","['also', 'doubt', 'result', 'elect', ',', 'imagin', 'lenlen', 'still', '14m', 'hhmmm', 'investig', ',', 'probabl', 'massiv', 'vote', 'buy', 'behind', '14m', 'vote']","['also', 'doubt', 'result', 'election', ',', 'imagine', 'Lenlen', 'still', '14m', 'hhmmm', 'investigated', ',', 'probably', 'massive', 'vote', 'buying', 'behind', '14m', 'vote']"
41-133,30/03/23 22:10:13,"Vote buying, bumibili ng boto, bumili ng boto, vote-buying",@JonQuartz17,Jon Quartz,Anonymous,12/21,@UrlifeLiv @Richeydarian Wala Kang alam even Pinklawan/ Dilawan my vote buying at my bayad din ung mga rally nyo ... Mraming witness jn...wag mgmalinis...,you know nothing even pinklawan dilawan my vote buying and my payment also your rallies there are many witnesses don't clean up,1,0,0,Text,22/05/22 10:31,Rational,0,0,0,UNPROVEN,urlifeliv richeydarian know nothing even pinklawan dilawan vote buying payment also rallies many witnesses n't clean,"['urlifeliv', 'richeydarian', 'know', 'noth', 'even', 'pinklawan', 'dilawan', 'vote', 'buy', 'payment', 'also', 'ralli', 'mani', 'wit', ""n't"", 'clean']","['urlifeliv', 'richeydarian', 'know', 'nothing', 'even', 'pinklawan', 'dilawan', 'vote', 'buying', 'payment', 'also', 'rally', 'many', 'witness', ""n't"", 'clean']"
41-134,30/03/23 22:10:13,"Vote buying, bumibili ng boto, bumili ng boto, vote-buying",@marsherradura,Marissa Herradura,Anonymous,03/22,"@listenT33502569 @OryangOryang Wondering why we lost, maybe God leaves us to fend for ourselves and knowing that BBM/Sara would win because of massive cheating, vote buying and fake news, he didn't intervene and let us suffer the effects and consequences of our actions to realize and learn from our mistakes.",wondering why we lost maybe god leaves us to fend for ourselves and knowing that bbmsara would win because of massive cheating vote buying and fake news he didnt intervene and let us suffer the effects and consequences of our actions to realize and learn from our mistakes,0,1,0,Text,21/05/22 13:44,Emotional,1,0,0,UNPROVEN,listent33502569 oryangoryang wondering lost maybe god leaves us fend knowing bbmsara would win massive cheating vote buying fake news didnt intervene let us suffer effects consequences actions realize learn mistakes,"['listent33502569', 'oryangoryang', 'wonder', 'lost', 'mayb', 'god', 'leav', 'us', 'fend', 'know', 'bbmsara', 'would', 'win', 'massiv', 'cheat', 'vote', 'buy', 'fake', 'news', 'didnt', 'interven', 'let', 'us', 'suffer', 'effect', 'consequ', 'action', 'realiz', 'learn', 'mistak']","['listent33502569', 'oryangoryang', 'wondering', 'lost', 'maybe', 'god', 'leaf', 'u', 'fend', 'knowing', 'bbmsara', 'would', 'win', 'massive', 'cheating', 'vote', 'buying', 'fake', 'news', 'didnt', 'intervene', 'let', 'u', 'suffer', 'effect', 'consequence', 'action', 'realize', 'learn', 'mistake']"
41-135,30/03/23 22:10:13,"Vote buying, bumibili ng boto, bumili ng boto, vote-buying",@MarananAllan,ayarem Mar,Anonymous,01/21,@PhilstarNews 100% sure ako si Lenlen yanâ€¦binalak nga nyang manuhol sa mga ibang Presedentiables yan pa kayang vote buying.,"philstarnews 100 i'm sure it's lenlen that she planned to bribe the other precedentials, that's vote buying",1,0,0,Text,18/05/22 19:16,Emotional,0,0,0,UNPROVEN,"philstarnews 100 'm sure 's Lenlen planned bribe precedentials , 's vote buying","['philstarnew', '100', ""'m"", 'sure', ""'s"", 'lenlen', 'plan', 'bribe', 'precedenti', ',', ""'s"", 'vote', 'buy']","['philstarnews', '100', ""'m"", 'sure', ""'s"", 'Lenlen', 'planned', 'bribe', 'precedentials', ',', ""'s"", 'vote', 'buying']"
41-136,30/03/23 22:10:13,"Vote buying, bumibili ng boto, bumili ng boto, vote-buying",@Gae11317832,Gae,Anonymous,05/22,@kuro_tatsu @jkvantesx Si lenlen kasi wala nang pera naubos sa vote buying tapos talo pa.supporters din ni lutang gaya niya wlang utak bsta wlang utak mahilig sa fakenews,"lenlen is because there is no more money used up in vote buying and then she lost, lutang's supporters are also brainless like her, as long as brainless people love fake news",1,0,0,Text,16/05/22 14:52,Rational,0,0,0,UNPROVEN,"kurotatsu jkvantesx lenlen money used vote buying lost , lutang 's supporters also brainless like , long brainless people love fake news","['kurotatsu', 'jkvantesx', 'lenlen', 'money', 'use', 'vote', 'buy', 'lost', ',', 'lutang', ""'s"", 'support', 'also', 'brainless', 'like', ',', 'long', 'brainless', 'peopl', 'love', 'fake', 'news']","['kurotatsu', 'jkvantesx', 'lenlen', 'money', 'used', 'vote', 'buying', 'lost', ',', 'lutang', ""'s"", 'supporter', 'also', 'brainless', 'like', ',', 'long', 'brainless', 'people', 'love', 'fake', 'news']"
41-137,30/03/23 22:10:13,"Vote buying, bumibili ng boto, bumili ng boto, vote-buying",@Gae11317832,Gae,Anonymous,05/22,@meliashalala @jkvantesx So??maliit na bagay.simply lang yam kasi wla na siyang pero naubos sa vote buying..akala kasi niya mananalo si len len.ambisyosa kasi.,so small that's just a simple thing because he's gone but he ran out of vote buying because he thought len ​​lenambisyosa would win because,1,0,0,Text,16/05/22 14:48,Rational,0,0,0,UNPROVEN,meliashalala jkvantesx somaliit 's simple thing 's gone ran vote buying thought len ​​lenambisyosa would win,"['meliashalala', 'jkvantesx', 'somaliit', ""'s"", 'simpl', 'thing', ""'s"", 'gone', 'ran', 'vote', 'buy', 'thought', 'len', '\u200b\u200blenambisyosa', 'would', 'win']","['meliashalala', 'jkvantesx', 'somaliit', ""'s"", 'simple', 'thing', ""'s"", 'gone', 'ran', 'vote', 'buying', 'thought', 'len', '\u200b\u200blenambisyosa', 'would', 'win']"
41-138,30/03/23 22:10:13,"Vote buying, bumibili ng boto, bumili ng boto, vote-buying",@Gae11317832,Gae,Anonymous,05/22,@leeyanah__ Wala na kasi pero yong si mommy len len lutang mo na ubos sa vote buying niya.ambisyosa kasi kamal mukha mahilig sa fake news gaya nang ugali niya fake na fakeâœŒ,"is gone because she's gone but mommy len len is your float who ran out of vote buying, she's ambitious because she's lazy and likes fake news just like her habit of fake fake",1,0,0,Text,16/05/22 14:32,Rational,0,2,0,UNPROVEN,"leeyanah gone 's gone mommy len len float ran vote buying , 's ambitious 's lazy likes fake news like habit fake fake","['leeyanah', 'gone', ""'s"", 'gone', 'mommi', 'len', 'len', 'float', 'ran', 'vote', 'buy', ',', ""'s"", 'ambiti', ""'s"", 'lazi', 'like', 'fake', 'news', 'like', 'habit', 'fake', 'fake']","['leeyanah', 'gone', ""'s"", 'gone', 'mommy', 'len', 'len', 'float', 'ran', 'vote', 'buying', ',', ""'s"", 'ambitious', ""'s"", 'lazy', 'like', 'fake', 'news', 'like', 'habit', 'fake', 'fake']"
41-139,30/03/23 22:10:13,"Vote buying, bumibili ng boto, bumili ng boto, vote-buying",@Yoblahbley,Noone,Anonymous,07/17,@Nothing_NewToMe @amehtist @CondolencePH @dailylalisaa tologo buh. isend mo yan sa comelec ikaw nalang hinihintay dun para kasohan si lenlen ng vote buying,really send that to comelec you are waiting there to charge lenlen with vote buying,1,0,0,Text,16/05/22 12:04,Emotional,0,0,0,UNPROVEN,nothingnewtome amehtist condolenceph dailylalisaa tologo buh send comelec waiting charge lenlen vote buying,"['nothingnewtom', 'amehtist', 'condolenceph', 'dailylalisaa', 'tologo', 'buh', 'send', 'comelec', 'wait', 'charg', 'lenlen', 'vote', 'buy']","['nothingnewtome', 'amehtist', 'condolenceph', 'dailylalisaa', 'tologo', 'buh', 'send', 'comelec', 'waiting', 'charge', 'lenlen', 'vote', 'buying']"
41-140,30/03/23 22:10:13,"Vote buying, bumibili ng boto, bumili ng boto, vote-buying",@Lucy3182011,Luzviminda B. Mandia,Anonymous,03/11,@inquirerdotnet Hahaha! Wala namang ibang pinakamagaling sa vote buying kundi si Leni! Malawak ang dayaan. Kung walang dayaan mas landslide pa ang vote ni BBM. Ang laki bayad sa smartmatic pero ang mga resibo ay nasa ordinary box lang! Despicable!,hahaha there is no one else who is the best in vote buying but leni the fraud is wide if there is no fraud the bbm's vote is even more of a landslide the size of the smartmatic payment but the receipts are only in the ordinary box despicable,1,0,0,Text,14/05/22 23:14,Rational,0,1,0,UNPROVEN,inquirerdotnet hahaha one else best vote buying leni fraud wide fraud bbm 's vote even landslide size smartmatic payment receipts ordinary box despicable,"['inquirerdotnet', 'hahaha', 'one', 'els', 'best', 'vote', 'buy', 'leni', 'fraud', 'wide', 'fraud', 'bbm', ""'s"", 'vote', 'even', 'landslid', 'size', 'smartmat', 'payment', 'receipt', 'ordinari', 'box', 'despic']","['inquirerdotnet', 'hahaha', 'one', 'else', 'best', 'vote', 'buying', 'leni', 'fraud', 'wide', 'fraud', 'bbm', ""'s"", 'vote', 'even', 'landslide', 'size', 'smartmatic', 'payment', 'receipt', 'ordinary', 'box', 'despicable']"
41-141,30/03/23 22:10:13,"Vote buying, bumibili ng boto, bumili ng boto, vote-buying",@chard0609,chadAko,Anonymous,03/22,"@imchristan may have won but cheated. vote buying, disinformation, personal attacks (lenlen series) thatâ€™s cheating",may have won but cheated vote buying disinformation personal attacks lenlen series confusion thats cheating,0,1,0,Text,14/05/22 10:16,Rational,34,2,1,UNPROVEN,imchristan may cheated vote buying disinformation personal attacks lenlen seriesconfusion thats cheating,"['imchristan', 'may', 'cheat', 'vote', 'buy', 'disinform', 'person', 'attack', 'lenlen', 'seriesconfus', 'that', 'cheat']","['imchristan', 'may', 'cheated', 'vote', 'buying', 'disinformation', 'personal', 'attack', 'lenlen', 'seriesconfusion', 'thats', 'cheating']"
41-142,30/03/23 22:10:13,bbm vote buying,@dgptrp,DGarcia,Anonymous,01/13,Vote buying by BBM's ilk is so blatant in my barangay. People actually line up as early as 3am until noon just to score 500 pesos! Some senior citizens got 1K.,vote buying by bbms ilk is so blatant in my barangay people actually line up as early as 3am until noon just to score 500 pesos some senior citizens got 1k,0,1,0,Text,23/02/22 23:11,Emotional,4,0,1,UNPROVEN,vote buying bbms ilk blatant barangay people actually line early 3am noon score 500 pesos senior citizens got 1k,"['vote', 'buy', 'bbm', 'ilk', 'blatant', 'barangay', 'peopl', 'actual', 'line', 'earli', '3am', 'noon', 'score', '500', 'peso', 'senior', 'citizen', 'got', '1k']","['vote', 'buying', 'bbms', 'ilk', 'blatant', 'barangay', 'people', 'actually', 'line', 'early', '3am', 'noon', 'score', '500', 'peso', 'senior', 'citizen', 'got', '1k']"
41-143,30/03/23 22:10:13,"Vote buying, bumibili ng boto, bumili ng boto, vote-buying",@_mrndngz_,netoix,Anonymous,04/18,"EKIS KAY LENI.
 I tried to consider supporting her after a long thinking tapos bumibili pala ng boto
 
 Story time: Kaninang umaga nay naglista sa pangalan nila mama at daddy sa baranggay tas ngayon gabi pinapunta sila, di sinabi kung bakit.",ekis kay leni i tried to consider supporting her after a long thinking then it turned out to be buying a vote story time this morning who listed their names mom and dad in the barangay tas tonight they were sent there but didn't say why,1,0,0,Text,2022-05-08 22:11,Rational,0,1,0,UNPROVEN,ekis kay leni tried consider supporting long thinking turned buying vote story time morning listed names mom dad barangay tas tonight sent n't say,"['eki', 'kay', 'leni', 'tri', 'consid', 'support', 'long', 'think', 'turn', 'buy', 'vote', 'stori', 'time', 'morn', 'list', 'name', 'mom', 'dad', 'barangay', 'ta', 'tonight', 'sent', ""n't"", 'say']","['ekis', 'kay', 'leni', 'tried', 'consider', 'supporting', 'long', 'thinking', 'turned', 'buying', 'vote', 'story', 'time', 'morning', 'listed', 'name', 'mom', 'dad', 'barangay', 'ta', 'tonight', 'sent', ""n't"", 'say']"
41-144,30/03/23 22:10:13,"Vote buying, bumibili ng boto, bumili ng boto, vote-buying",@Zackapulco06,ZackAcapulco,Anonymous,08/14,@JerryGracio Its a true po... may nakausap kaming kamaganak sa samar... bumibili ng boto under BBM political side.... 13k daw,its a true we talked to a relative in samar who is buying votes under bbm political side they say 13k,0,1,0,Text,2022-06-08 00:25,Rational,0,0,0,UNPROVEN,jerrygracio true talked relative samar buying votes bbm political side say 13k,"['jerrygracio', 'true', 'talk', 'rel', 'samar', 'buy', 'vote', 'bbm', 'polit', 'side', 'say', '13k']","['jerrygracio', 'true', 'talked', 'relative', 'samar', 'buying', 'vote', 'bbm', 'political', 'side', 'say', '13k']"
41-145,30/03/23 22:10:13,bbm vote buying,@NOELBENEDICTO21,FAN NI LENI ROBREDO,Anonymous,04/18,May vote buying talaga na nagaganap ky bbm dito.. Sa bacolod... OMG...,there is actually vote buying going on in bbm here in bacolod omg,0,1,0,Text,14/02/22 07:39,"Rational, Emotional",2,0,1,UNPROVEN,actually vote buying going bbm bacolod omg,"['actual', 'vote', 'buy', 'go', 'bbm', 'bacolod', 'omg']","['actually', 'vote', 'buying', 'going', 'bbm', 'bacolod', 'omg']"
41-146,30/03/23 22:10:13,"Vote buying, bumibili ng boto, bumili ng boto, vote-buying",@pinoy_proud2b,Proud2bPinoy,Anonymous,05/22,"@annabfilson @VancouverEye yang pagka nega ninyo naka talo sa nanay nyong lutang. kayo lang nakaisip na nandaya at bumili ng boto si BBM, kasi gawain nyo",when you denied losing to your mother you just thought that bbm cheated and bought votes because it was your job,1,0,0,"Text, Reply",26/05/22 23:16,Rational,1,0,0,UNPROVEN,annabfilson vancouvereye denied losing mother thought bbm cheated bought votes job,"['annabfilson', 'vancouverey', 'deni', 'lose', 'mother', 'thought', 'bbm', 'cheat', 'bought', 'vote', 'job']","['annabfilson', 'vancouvereye', 'denied', 'losing', 'mother', 'thought', 'bbm', 'cheated', 'bought', 'vote', 'job']"
41-147,30/03/23 22:10:13,"Vote buying, bumibili ng boto, bumili ng boto, vote-buying",@mahalkitarob,Anna,Anonymous,01/13,he needs to prove us wrong! harinawang may magawa sya at ipakita sa buong mundo na heâ€™s a good leader! this is his time and he did everything he can to the point na bumili sya ng boto at nandaya so he better do a great job!,he needs to prove us wrong let's hope he can do something and show the whole world that he is a good leader this is his time and he did everything he can to the point that he bought votes and cheated so he better do a great job,0,1,0,"Text, Reply",2022-05-26 08:43,Rational,12,1,0,UNPROVEN,needs prove us wrong let 's hope something show whole world good leader time everything point bought votes cheated better great job,"['need', 'prove', 'us', 'wrong', 'let', ""'s"", 'hope', 'someth', 'show', 'whole', 'world', 'good', 'leader', 'time', 'everyth', 'point', 'bought', 'vote', 'cheat', 'better', 'great', 'job']","['need', 'prove', 'u', 'wrong', 'let', ""'s"", 'hope', 'something', 'show', 'whole', 'world', 'good', 'leader', 'time', 'everything', 'point', 'bought', 'vote', 'cheated', 'better', 'great', 'job']"
41-148,30/03/23 22:10:13,"Vote buying, bumibili ng boto, bumili ng boto, vote-buying",@iammelissandre,melissa,Anonymous,12/09,"Teka. May nakikita na akong mga kakampinks sa Facebook na nagcocongratulate kay BabyM? Bakit? Obvious na bumili yan ng boto, tapos icocongratulate? Anyare sa pagsigaw natin na tax evader yan at may utang na 203B? 
 
 Di ako galit. Nagtataka at confused lang. â˜¹ï¸","wait, i've seen some friends on facebook congratulating babym, why is it obvious that he bought a vote and then congratulated us when we shout that he's a tax evader and has a debt of 203b, i'm not angry, i'm just surprised and confused",0,1,0,Text,2022-05-11 13:05,Rational,4,1,0,UNPROVEN,"Wait , 've seen friends Facebook congratulating babym , obvious bought vote congratulated us shout 's tax evader debt 203b , 'm angry , 'm surprised confused","['wait', ',', ""'ve"", 'seen', 'friend', 'facebook', 'congratul', 'babym', ',', 'obviou', 'bought', 'vote', 'congratul', 'us', 'shout', ""'s"", 'tax', 'evad', 'debt', '203b', ',', ""'m"", 'angri', ',', ""'m"", 'surpris', 'confus']","['Wait', ',', ""'ve"", 'seen', 'friend', 'Facebook', 'congratulating', 'babym', ',', 'obvious', 'bought', 'vote', 'congratulated', 'u', 'shout', ""'s"", 'tax', 'evader', 'debt', '203b', ',', ""'m"", 'angry', ',', ""'m"", 'surprised', 'confused']"
41-149,30/03/23 22:10:13,"Vote buying, bumibili ng boto, bumili ng boto, vote-buying",@kkugcfilm,à¸… Ì³Í’â€¢Ë‘Ì«â€¢ Ì³Í’à¸…,Anonymous,03/21,ang dami ng proweba at ebidensya na bumibili ng boto si bongbong bakit parang hirap na hirap pa rin makapag desisyon ang comelec?,there is a lot of proof and evidence that bongbong is buying votes why is it still hard for the comelec to make a decision,0,1,0,Text,2022-05-09 12:31,Rational,0,0,0,UNPROVEN,lot proof evidence bongbong buying votes still hard comelec make decision,"['lot', 'proof', 'evid', 'bongbong', 'buy', 'vote', 'still', 'hard', 'comelec', 'make', 'decis']","['lot', 'proof', 'evidence', 'bongbong', 'buying', 'vote', 'still', 'hard', 'comelec', 'make', 'decision']"
41-150,30/03/23 22:10:13,"Vote buying, bumibili ng boto, bumili ng boto, vote-buying",@ThePIGWhotweets,Harvey Lance,Identified,08/12,"bago nyo naman sabihin na nandadaya yung LENI ano nga ulit nangyari dun sa snap election? ilan yung nag walk out? bago mo sabihin na bumibili si leni ng boto. ilang video nga yung lumabas na si bbm yung nabili? abonado na kami ng malaki, di kami tatanggap ng hundres lang bitches","before you said that leni is cheating, what happened again in the snap election, how many people walked out before you said that leni is buying votes, how many videos came out that it was bbm that was bought, we already subscribed a lot, we won't accept hundreds just bitches",0,1,0,Text,2022-05-09 15:05,Rational,1,0,0,UNPROVEN,"said leni cheating , happened snap election , many people walked said leni buying votes , many videos came bbm bought , already subscribed lot , wo n't accept hundreds bitches","['said', 'leni', 'cheat', ',', 'happen', 'snap', 'elect', ',', 'mani', 'peopl', 'walk', 'said', 'leni', 'buy', 'vote', ',', 'mani', 'video', 'came', 'bbm', 'bought', ',', 'alreadi', 'subscrib', 'lot', ',', 'wo', ""n't"", 'accept', 'hundr', 'bitch']","['said', 'leni', 'cheating', ',', 'happened', 'snap', 'election', ',', 'many', 'people', 'walked', 'said', 'leni', 'buying', 'vote', ',', 'many', 'video', 'came', 'bbm', 'bought', ',', 'already', 'subscribed', 'lot', ',', 'wo', ""n't"", 'accept', 'hundred', 'bitch']"
41-151,30/03/23 22:10:13,"Vote buying, bumibili ng boto, bumili ng boto, vote-buying",@ashleyxdon,Diane Ashley,Identified,04/11,"ANONG PEACEFUL SA VOTING PRECINCT KO MAY NAKA LBM POLO SHIRT NA NAG-AASSIST SA MGA NAKA PILA
 
 MAY BUMUBULONG BULONG PA SA GILID NA BABAE NA BUMIBILI NG BOTO PARA KAY LBM 
 
 DUNGIS NG ELECTION NA TO","how peaceful in my voting precinct there is someone wearing an lbm polo shirt assisting those in line, there is a woman whispering on the side who is buying votes for lbm taint this election",0,1,0,"Text, Image",2022-05-09 21:36,Emotional,0,0,0,UNPROVEN,"peaceful voting precinct someone wearing lbm polo shirt assisting line , woman whispering side buying votes lbm taint election","['peac', 'vote', 'precinct', 'someon', 'wear', 'lbm', 'polo', 'shirt', 'assist', 'line', ',', 'woman', 'whisper', 'side', 'buy', 'vote', 'lbm', 'taint', 'elect']","['peaceful', 'voting', 'precinct', 'someone', 'wearing', 'lbm', 'polo', 'shirt', 'assisting', 'line', ',', 'woman', 'whispering', 'side', 'buying', 'vote', 'lbm', 'taint', 'election']"
